Title,Power,Type,Time,LocationLat,LocationLon
Inter Deux Bos wind farm,34.5,Wind,2018,50.0574,3.0625
Wielowies wind farm,66,Wind,2021,53.3632,14.5796
Düren wind farm,10,Wind,2014,51.6223,6.9749
Châteaulin wind farm,10,Wind,2006,48.1705,-4.1104
Mont En Grains wind farm,12,Wind,2017,50.0691,2.1038
Las Panaderas wind farm,45,Wind,2019,41.7733,-5.0404
Haindorf-Inning wind farm,13,Wind,2004,48.1781,15.4437
Carn Hill wind farm,14,Wind,2013,54.7313,-5.9118
Hakenberg wind farm,15,Wind,2016,51.6305,8.9367
Brest wind farm,14,Wind,2000,53.4347,9.3864
Viveiro wind farm,37,Wind,2003,43.641,-7.5461
Peñaflor wind farm,45,Wind,2012,41.7113,-4.9832
Żuromin wind farm,61,Wind,2012,54.6804,17.7598
Andretta Et Bisaccia wind farm,70,Wind,2007,40.4004,15.33
Lummen wind farm,10,Wind,2014,50.9834,5.241
Pritzwalk wind farm,10,Wind,2014,53.1214,12.1269
Savigny Waleppe wind farm,18,Wind,2011,49.6252,4.058
Helmstadt wind farm,13,Wind,2012,49.7453,9.7073
Alt Zachun wind farm,26,Wind,2021,53.5164,11.3195
Faeto Ampliamento wind farm,12,Wind,2005,40.0325,18.1837
Arada-Montemuro wind farm,22,Wind,2008,40.9654,-8.0294
Aeras 2 wind farm,28,Wind,2023,39.3667,21.5684
Hambergen wind farm,21,Wind,2016,53.3218,8.8027
Pinhal wind farm,12.6,Wind,2022,38.6445,-8.9091
Peittoonkorpi wind farm,50,Wind,2013,61.6349,21.6496
Aapua wind farm,11,Wind,2005,66.8405,23.461
Vaggeryd wind farm,105,Wind,2023,57.5223,14.0018
Christinendorf wind farm,14,Wind,2009,52.209,13.2979
Werder / Kessin wind farm,42,Wind,2011,53.7161,13.3233
El Nogal wind farm (Spain),24,Wind,2010,42.3035,-3.6349
Håcksta wind farm,10,Wind,2009,61.7664,17.3132
Merengue wind farm,50,Wind,2023,39.9859,-6.154
Pyrgos (Evia Pyrgos) wind farm,15,Wind,2019,38.1221,24.3967
El Pulpal wind farm,17,Wind,2000,41.7701,-2.0301
Hollich Sellen wind farm,24,Wind,2015,52.1822,7.3956
Minervino wind farm,32,Wind,2009,40.0885,18.4263
Seamer wind farm,10,Wind,2012,54.4942,-1.2778
El Aguallal wind farm,12,Wind,2001,42.0573,-6.9765
Troia wind farm,12,Wind,2019,40.0325,18.1837
Altenbruch wind farm,26,Wind,2009,53.8178,8.0789
Ablaincourt wind farm,36,Wind,2019,49.8191,2.8801
Mont Heudelan 1 wind farm,30,Wind,2015,49.2774,4.4244
Sierra De Arcas wind farm,22,Wind,2011,37.149,-4.4535
Cerro De La Silla wind farm,15,Wind,2005,38.806,-0.9529
Escherwind wind farm,18,Wind,2017,53.4505,7.1048
Trikorpho (EDF) wind farm,24,Wind,2011,38.4253,22.0413
Ellwanger Berge wind farm,30,Wind,2016,49.0405,10.1765
Grønkær wind farm,18,Wind,2018,56.4376,8.3403
Gweedore wind farm,18,Wind,2019,55.0603,-8.216
Gollmitz wind farm,20,Wind,2018,53.3112,13.7051
Gols wind farm,14,Wind,2003,47.9287,16.9413
Kaskasi wind farm,342,Wind,2022,54.49,7.7
Bogdanci (ESM) wind farm,37,Wind,2015,41.2284,22.5594
Le Bernard wind farm,12,Wind,2007,46.4234,-1.4532
Les Baquets wind farm,13.2,Wind,2020,49.9869,2.0023
Kamieńsk wind farm,31,Wind,2007,51.0712,19.4084
Wulfen wind farm,41,Wind,2002,51.1965,11.9661
Uelvesbüll wind farm,16,Wind,2023,54.4073,8.9447
Lehrte (Eurowind) wind farm,12,Wind,2009,52.3519,10.0056
Niedere Börde wind farm,12,Wind,2006,52.2084,11.4777
Tea wind farm,48,Wind,2003,42.2167,-8.3667
Achtelsbach wind farm,12,Wind,2014,49.632,7.0676
Kirchberg 2 wind farm,26,Wind,2016,51.6642,13.3609
Høgsted wind farm,17,Wind,2017,57.3862,10.0334
Wirfus wind farm,10,Wind,2006,50.2136,7.2076
Col De La Fageole wind farm,15,Wind,2007,45.1781,2.6292
Vrg Wind 060 wind farm,48,Wind,2008,37.6889,12.6269
Ostermarsch wind farm,25,Wind,2003,53.6261,7.2461
Arneburg wind farm,86,Wind,2001,52.6745,12.0035
Sierra Del Buey wind farm,20,Wind,2003,38.5201,-1.2411
Corriegarth wind farm,70,Wind,2016,57.1901,-4.3596
Neda wind farm,35,Wind,2019,43.3466,-7.4449
Bad Langensalza wind farm,11,Wind,2001,51.0387,10.6284
Landtong Rozenburg Wind Park,15,Wind,2007,51.9626,4.1372
Paxareiras wind farm,20,Wind,1997,42.8233,-9.0891
Les Mistandines wind farm,10,Wind,2011,47.0869,2.232
Trianel Creußen wind farm,14,Wind,2017,49.856,11.7176
Baselice (E2i) wind farm,12,Wind,2014,40.8423,14.2563
Hochheim wind farm,10,Wind,2012,51.0329,10.6377
Capiruza wind farm,42,Wind,2003,38.7854,-1.9917
Terres Froides wind farm,10,Wind,2014,46.2433,0.7777
Arzfeld-Ost (Blue Pearl) wind farm,22,Wind,2019,50.1273,6.3156
Smermesnil wind farm,15,Wind,2017,49.8491,1.4885
Geel West wind farm,11,Wind,2019,51.1228,4.9535
Tappaghan wind farm,20,Wind,2005,54.5471,-7.6956
Läntinen wind farm,80,Wind,2023,64.182,23.921
Sehestedt wind farm,13,Wind,2014,54.3769,9.8116
Escucha wind farm,19,Wind,2001,40.767,-0.805
Chernoyarskaya wind farm,38,Wind,2021,48.2013,45.7773
Antwerpen Haven Linkeroever wind farm,12,Wind,2017,51.2714,4.2435
Wansleben (Ostwind) wind farm,12,Wind,2002,51.4475,11.7626
Gunfleet Sands Offshore wind farm,108,Wind,2009,51.7308,1.218
Caen-Garcelles wind farm,16,Wind,2007,49.0987,-0.2987
Reußenköge wind farm,72,Wind,2022,54.6414,8.872
Akmene wind farm,75,Wind,2023,56.3137,23.0348
Töpen wind farm,12,Wind,2013,50.4053,11.884
Alto Casillas wind farm,30,Wind,2008,39.9991,-0.6267
Cortijo Iruelas wind farm,14,Wind,2005,37.3167,-4.0501
Krauschwitz wind farm,11,Wind,1999,51.1344,11.985
Chemin Du Bois Hubert wind farm,28,Wind,2015,49.4862,2.4701
Terra Fria wind farm,10,Wind,2010,41.7783,-7.8747
Malterhausen wind farm,11,Wind,2002,52.013,12.8907
Raheen Barr wind farm,19,Wind,2003,53.9002,-9.3575
Iglesias wind farm,94,Wind,2023,42.2976,-3.9892
Kittsee wind farm,14,Wind,2011,48.0723,17.0478
Breitenbach wind farm,26,Wind,2018,50.35,9.4898
Monte Toural wind farm,18,Wind,2023,43.371,-8.3959
Gargouilles wind farm,37,Wind,2011,48.3399,1.9658
Slieve Divena wind farm,30,Wind,2009,54.5086,-7.1064
Chojince-Tuchola-Chelmza wind farm,16,Wind,2015,53.322,18.3393
Stepratherheide wind farm,11,Wind,2023,51.5251,6.2112
Maschito wind farm,16,Wind,2001,40.9107,15.8313
Alberona (Fortore) wind farm,26,Wind,2008,41.4734,15.2176
San Lorenzo wind farm (Spain),39,Wind,2007,41.7701,-5.0401
Villers 4 wind farm,45,Wind,2019,50.5983,5.2871
Stocksdorf wind farm,16,Wind,2004,52.7502,8.6549
Roustans wind farm,18,Wind,2017,43.7799,3.049
Curraghamulkin wind farm,30,Wind,2018,54.5778,-7.5141
Prinzendorf wind farm,18,Wind,2003,48.5793,16.7402
Janville wind farm,12,Wind,2005,48.1864,1.8906
Calobres wind farm,13,Wind,1999,40.8832,0.6622
Belle wind farm,30,Wind,2023,51.8841,9.0669
Ausleben wind farm,11,Wind,1999,52.0895,11.114
Coquelicot wind farm,18,Wind,2016,50.091,2.5393
Rascaillac le Capse Haut wind farm,10,Wind,2009,43.6292,2.624
Korlat wind farm,58,Wind,2020,44.0893,15.5903
Maevaara wind farm,33,Wind,2016,66.9407,23.3065
Vintevd wind farm,21,Wind,2018,54.9056,8.9339
Vreden Dömern wind farm,12,Wind,2017,52.0589,6.8565
Vetschau wind farm,12,Wind,2016,51.7558,14.1108
Leuze-En-Hainaut wind farm,21,Wind,2015,50.5994,3.6389
Vezins wind farm,10.8,Wind,2021,47.1182,-0.6869
Tararua wind farm,93,Wind,2007,-40.3471,175.7818
Hallett wind farm,50,Wind,2011,-33.3832,138.792
Tararua wind farm,32,Wind,1999,-40.3471,175.7818
Te Rere Hau wind farm,14,Wind,2009,-40.3923,175.7317
Codrington wind farm,18,Wind,2001,-38.2829,141.955
Windy Hill wind farm (Australia),12,Wind,2000,-17.5892,145.5314
Te Rere Hau wind farm,16,Wind,2011,-40.3923,175.7317
Waterloo wind farm (Australia),111,Wind,2010,-33.9965,138.9152
Lake Bonney wind farm,80,Wind,2005,-37.7831,140.406
West Wind wind farm,143,Wind,2009,-41.2584,174.6688
Snowtown I wind farm,99,Wind,2008,-33.7317,138.1352
Portland (PWEP) Wind Energy Project,44,Wind,2009,-38.4142,141.5427
Gullen Range wind farm,27,Wind,2014,-34.6329,149.456
Bango wind farm,244,Wind,2022,-34.5517,148.7322
Portland (PWEP) Wind Energy Project,58,Wind,2008,-38.4142,141.5427
Mortlake South wind farm,158,Wind,2021,-38.1274,142.8574
Lake Bonney wind farm,39,Wind,2010,-37.7831,140.406
Te Uku wind farm,64,Wind,2011,-37.8726,174.9681
Studland Bay wind farm,75,Wind,2007,-40.7294,144.6894
Murra Warra 2 wind farm,209,Wind,2022,-36.4326,142.3173
Kaban Green Power Hub wind farm,157,Wind,2023,-17.5604306,145.4132542
Taralga wind farm,42,Wind,2015,-34.4289,149.8624
Lincoln Gap wind farm,86,Wind,2022,-32.5432,137.5508
Portland (PWEP) Wind Energy Project,18,Wind,2001,-38.4142,141.5427
Turitea wind farm,103,Wind,2023,-40.4722,175.6433
Collgar wind farm,222,Wind,2011,-31.5509,118.4443
Lake Bonney wind farm,159,Wind,2008,-37.7831,140.406
Mount Mercer wind farm,131,Wind,2014,-37.8367,143.8619
Dundonnell wind farm,336,Wind,2021,-37.8412,142.8759
Woodlawn wind farm,48,Wind,2011,-35.0788,149.5655
Wattle Point wind farm,91,Wind,2005,-35.1373,137.6977
Waipipi wind farm,133,Wind,2021,-39.79012324,174.544272
Gunning wind farm,46,Wind,2011,-34.6878,149.3829
Mumbida wind farm,55,Wind,2013,-28.9883,114.9628
Albany wind farm,14,Wind,2011,-35.0487,117.7546
Blayney wind farm,10,Wind,2001,-33.6199,149.1889
Mount Millar wind farm,70,Wind,2006,-33.6258,136.7038
Gouina hydroelectric plant,140,Hydro,2022,14.013,
Soubre hydroelectric plant,275,Hydro,2017,5.8025,
Zongo II hydroelectric plant,150,Hydro,2018,-4.7826,
Capanda hydroelectric plant,520,Hydro,2004,-9.7933,
Aswan II hydroelectric plant,270,Hydro,1985,24.0344,
Bujagali hydroelectric plant,250,Hydro,2012,0.5015,
Vanderkloof hydroelectric plant,240,Hydro,1976,-29.9911,
Nkula B hydroelectric plant,100,Hydro,1992,-15.5269,
Kpong hydroelectric plant,160,Hydro,1982,6.1187,
Genale Dawa III hydroelectric plant,254,Hydro,2020,5.5105,
Song Loulou hydroelectric plant,396,Hydro,1981,4.0787,
Esna hydroelectric plant,86,Hydro,1993,25.3177,
Beles hydroelectric plant,460,Hydro,2010,11.8204,
N'Seke hydroelectric plant,260,Hydro,1956,-10.3046,
Cambambe I hydroelectric plant,180,Hydro,1962,-9.7503,
Garafiri hydroelectric plant,80,Hydro,2000,10.5298,
Isimba hydroelectric plant,183,Hydro,2019,0.7714,
Manantali hydroelectric plant,200,Hydro,2002,13.1955,
Taabo hydroelectric plant,210,Hydro,1979,6.2104,
Gilgel Gibe I hydroelectric plant,184,Hydro,2004,7.8376,
Mtera hydroelectric plant,80,Hydro,1988,-7.1386,
N'Zilo 1 hydroelectric plant,108,Hydro,1952,-10.4998,
Edea hydroelectric plant,276,Hydro,1953,3.8127,
Inga II hydroelectric plant,1424,Hydro,1982,-5.5274,
Gilgel Gibe II hydroelectric plant,420,Hydro,2010,7.7567,
Roseires Dam hydroelectric plant,280,Hydro,1966,11.7981,
Gabal Ataqah hydroelectric plant,2400,Hydro,2022,30.0081,
Kossou hydroelectric plant,174,Hydro,1972,7.0257,
Jebba hydroelectric plant,578,Hydro,1985,9.1409,
James B. Black hydroelectric plant,169,Hydro,1965,40.9923,
Manuel Moreno Torres hydroelectric plant,2400,Hydro,1981,16.9428,
Kootenay Canal hydroelectric plant,580,Hydro,1975,49.4532,
Big Creek 1 hydroelectric plant,88,Hydro,1913,37.2042,
Harris Station hydroelectric plant,76,Hydro,1954,45.4592,
Dardanelle hydroelectric plant,161,Hydro,1965,35.2503,
Bay D'Espoir hydroelectric plant,604,Hydro,1967,47.9901,
São Roque hydroelectric plant,142,Hydro,2022,-27.4978,
La Tuque hydroelectric plant,294,Hydro,1940,47.4445,
Long Spruce hydroelectric plant,1010,Hydro,1977,56.3978,
Leonardo Rodríguez Alcaine hydroelectric plant,750,Hydro,2007,21.4278,
Safe Harbor hydroelectric plant,418,Hydro,1931,39.9244,
Pine Flat hydroelectric plant,165,Hydro,1984,36.8326,
Euclides Da Cunha hydroelectric plant,109,Hydro,1960,-21.6031,
Sainte Marguerite 3 hydroelectric plant,882,Hydro,2003,50.7128,
Smithland hydroelectric plant,76,Hydro,2017,37.1696,
Xacbal hydroelectric plant,97,Hydro,2010,15.5858,
Rucúe hydroelectric plant,178,Hydro,1998,-37.3603,
Cañón Del Pato hydroelectric plant,247,Hydro,1958,-8.813,
Belo Monte hydroelectric plant,11233,Hydro,2016,-3.1264,
Martin hydroelectric plant,211,Hydro,1927,32.6804,
Cariblanco hydroelectric plant,82,Hydro,2007,10.3105,
Trenche hydroelectric plant,302,Hydro,1950,47.7521,
Lower Monumental hydroelectric plant,810,Hydro,1969,46.5635,
Denison hydroelectric plant,104,Hydro,1945,33.8181,
Mossyrock hydroelectric plant,300,Hydro,1968,46.5347,
Funil Grande hydroelectric plant,180,Hydro,2002,-21.1429,
Box Canyon hydroelectric plant,90,Hydro,1955,48.7809,
Camino hydroelectric plant,158,Hydro,1963,38.8288,
Ludington hydroelectric plant,1979,Hydro,1973,43.8942,
Lookout Point hydroelectric plant,120,Hydro,1955,43.9153,
San Gabán 2 hydroelectric plant,115,Hydro,2000,-13.437,
El Toro hydroelectric plant,450,Hydro,1973,-37.2934,
New Exchequer hydroelectric plant,95,Hydro,1967,37.5844,
Carlos Lleras Restrepo hydroelectric plant,78,Hydro,2015,6.5197,
Spray hydroelectric plant,112,Hydro,1951,51.0745,
Macagua 2 hydroelectric plant,2850,Hydro,1996,8.3039,
Bad Creek hydroelectric plant,1488,Hydro,1991,35.0075,
Wolf Creek hydroelectric plant,270,Hydro,1951,36.8691,
Marcel Laniado hydroelectric plant,213,Hydro,1987,-0.9273,
Bath County hydroelectric plant,2862,Hydro,1985,38.2089,
Santa Teresa hydroelectric plant,100,Hydro,2015,-13.1433,
Shasta hydroelectric plant,714,Hydro,1944,40.7175,
Wallace Dam hydroelectric plant,112,Hydro,1979,33.3502,
La Virgen hydroelectric plant,84,Hydro,2021,-11.1611,
Rocky Reach hydroelectric plant,1300,Hydro,1961,47.5336,
S. C. Moore hydroelectric plant,191,Hydro,1957,44.3356,
Xingó hydroelectric plant,3162,Hydro,1994,-9.6196,
Coteau Creek hydroelectric plant,186,Hydro,1959,51.2749,
Ponte De Pedra hydroelectric plant,176,Hydro,2005,-17.6078,
Miranda hydroelectric plant,408,Hydro,1998,-18.9104,
Romaine 1 hydroelectric plant,270,Hydro,2015,50.3883,
Big Creek 3 hydroelectric plant,175,Hydro,1923,37.1485,
Sá Carvalho hydroelectric plant,78,Hydro,1951,-19.6461,
Volta Grande hydroelectric plant,380,Hydro,1974,-20.0333,
The Dalles hydroelectric plant,1820,Hydro,1957,45.614,
La Garita hydroelectric plant,97,Hydro,1958,9.9342,
Harmon hydroelectric plant,219,Hydro,1965,50.1114,
Jaguas hydroelectric plant,170,Hydro,1988,6.3486,
14 De Julho hydroelectric plant,100,Hydro,2008,-29.0648,
Shawinigan 3 hydroelectric plant,194,Hydro,1948,46.5338,
W. R. Gianelli hydroelectric plant,424,Hydro,1967,37.0692,
Conowingo hydroelectric plant,531,Hydro,1928,39.6572,
Cachí hydroelectric plant,102,Hydro,1966,9.8407,
Aimorés hydroelectric plant,330,Hydro,2005,-19.4571,
Island Falls hydroelectric plant,111,Hydro,1930,55.529,
Decew Falls 2 hydroelectric plant,144,Hydro,1943,43.119,
Cabin Creek hydroelectric plant,300,Hydro,1967,39.6551,
Brilliant hydroelectric plant,140,Hydro,1944,49.3247,
Cordell Hull hydroelectric plant,100,Hydro,1973,36.2895,
Monte Claro hydroelectric plant,130,Hydro,2004,-29.0308,
Dardanelos hydroelectric plant,261,Hydro,2011,-10.1633,
Laforge 2 hydroelectric plant,319,Hydro,1996,54.5908,
Lewiston Niagara hydroelectric plant,240,Hydro,1961,43.143,
Coca Codo Sinclair hydroelectric plant,1500,Hydro,2016,-0.1993,
Outardes 2 hydroelectric plant,523,Hydro,1978,49.1445,
Mazàr hydroelectric plant,170,Hydro,2014,-2.5964,
La Grande 2A hydroelectric plant,2106,Hydro,1991,53.7808,
Fort Randall hydroelectric plant,320,Hydro,1954,43.0653,
Miguel Pablo Dengo hydroelectric plant,174,Hydro,1982,10.4695,
Parker hydroelectric plant,120,Hydro,1942,34.2953,
Jenpeg hydroelectric plant,115,Hydro,1977,54.541,
Romaine 4 hydroelectric plant,245,Hydro,2022,51.368,
Seli’š Ksanka Qlispe’ hydroelectric plant,228,Hydro,1938,47.6777,
Yaupi hydroelectric plant,108,Hydro,1957,-11.2958,
Table Rock hydroelectric plant,200,Hydro,1959,36.597,
Infiernillo hydroelectric plant,1200,Hydro,1965,18.2711,
Lewis Smith hydroelectric plant,181,Hydro,1961,33.9406,
Hinds Lake hydroelectric plant,75,Hydro,1980,49.0824,
Ice Harbor hydroelectric plant,603,Hydro,1962,46.2498,
Guadalupe 4 hydroelectric plant,216,Hydro,1985,6.5205,
Guaporé hydroelectric plant,120,Hydro,2003,-15.1239,
Amador Aguiar I hydroelectric plant,240,Hydro,2006,-18.7891,
Río Lindo hydroelectric plant,109,Hydro,1971,15.0401,
Salto Grande hydroelectric plant,1890,Hydro,1979,-31.2751,
Sinop hydroelectric plant,402,Hydro,2019,-11.2667,
Boa Esperança hydroelectric plant,237,Hydro,1970,-6.7535,
Guadalupe 3 hydroelectric plant,270,Hydro,1962,6.793,
Salto Do Rio Verdinho hydroelectric plant,93,Hydro,2010,-19.1419,
Três Marias hydroelectric plant,396,Hydro,1962,-18.215,
Barrett Chute hydroelectric plant,176,Hydro,1942,45.2499,
Ruskin hydroelectric plant,105,Hydro,1930,49.196,
Outardes 3 hydroelectric plant,1026,Hydro,1969,49.5593,
Cannelton hydroelectric plant,88,Hydro,2016,37.8997,
Eufaula hydroelectric plant,90,Hydro,1964,35.3069,
Fernando Hiriart Balderrama hydroelectric plant,292,Hydro,1996,20.8468,
San Carlos hydroelectric plant,1240,Hydro,1984,6.2137,
Lower Baker hydroelectric plant,111,Hydro,1960,48.5478,
Risoleta Neves hydroelectric plant,140,Hydro,2004,-20.2074,
Jones Bluff hydroelectric plant,82,Hydro,1975,32.3242,
Tillery hydroelectric plant,84,Hydro,1928,35.2067,
Serra Da Mesa hydroelectric plant,1275,Hydro,1998,-13.8339,
Holtwood hydroelectric plant,247,Hydro,1910,39.8272,
Cachoeira Dourada hydroelectric plant,658,Hydro,1959,-18.5043,
Nihuil 2 hydroelectric plant,131,Hydro,1968,-34.9125,
Ilha Dos Pombos hydroelectric plant,187,Hydro,1924,-21.8433,
Brownlee hydroelectric plant,675,Hydro,1958,44.8367,
Taquaruçu hydroelectric plant,525,Hydro,1992,-22.5437,
San Gabán 1 hydroelectric plant,110,Hydro,1999,-13.5322,
Morrow Point hydroelectric plant,173,Hydro,1970,38.4517,
Great Falls hydroelectric plant,129,Hydro,1923,50.4632,
Juan Antonio Rodríguez Domínguez hydroelectric plant,80,Hydro,1986,8.8899,
Muskrat Falls hydroelectric plant,824,Hydro,2020,53.2464,
5 De Noviembre hydroelectric plant,179,Hydro,1953,13.9908,
Campos Novos hydroelectric plant,880,Hydro,2007,-27.6041,
Ross hydroelectric plant,450,Hydro,1952,48.7326,
Poe hydroelectric plant,143,Hydro,1958,39.7229,
Porce 2 hydroelectric plant,405,Hydro,2001,6.8056,
Mansfield hydroelectric plant,108,Hydro,1941,30.3899,
Canoas I hydroelectric plant,83,Hydro,1999,-22.9392,
Upper Baker hydroelectric plant,105,Hydro,1959,48.649,
McNary hydroelectric plant,991,Hydro,1953,45.9402,
Comerford hydroelectric plant,168,Hydro,1930,44.325,
Queimado hydroelectric plant,105,Hydro,2004,-16.2107,
Colíder hydroelectric plant,300,Hydro,2019,-10.9848,
Waneta Expansion hydroelectric plant,335,Hydro,2015,49.0047,
Pit 4 hydroelectric plant,103,Hydro,1955,40.9864,
Pelton hydroelectric plant,110,Hydro,1957,44.6944,
Promissão hydroelectric plant,264,Hydro,1975,-21.2961,
Guaca hydroelectric plant,324,Hydro,1985,4.5899,
Alfredo Elías Ayub hydroelectric plant,750,Hydro,2012,21.1978,
Millers Ferry hydroelectric plant,101,Hydro,1970,32.1009,
Brisay hydroelectric plant,469,Hydro,1993,54.4436,
Oahe hydroelectric plant,786,Hydro,1962,44.4504,
Colgate hydroelectric plant,315,Hydro,1969,39.3308,
Chickamauga hydroelectric plant,160,Hydro,1940,35.1018,
Northfield Mountain hydroelectric plant,1168,Hydro,1972,42.6107,
Serra Do Facão hydroelectric plant,213,Hydro,2010,-18.046,
Alfalfal 2 hydroelectric plant,266,Hydro,2022,-33.6464,
Isle-Maligne hydroelectric plant,448,Hydro,1926,48.5772,
Palo Viejo hydroelectric plant,87,Hydro,2012,15.5047,
Pirrís hydroelectric plant,134,Hydro,2010,9.6314,
Carillon hydroelectric plant,753,Hydro,1962,45.5686,
Barra Bonita hydroelectric plant,141,Hydro,1963,-22.5194,
American Falls hydroelectric plant,92,Hydro,1978,42.7778,
Rock Island hydroelectric plant,629,Hydro,1931,47.3461,
Round Butte hydroelectric plant,373,Hydro,1964,44.6058,
Bradley Lake hydroelectric plant,126,Hydro,1991,59.7786,
Keokuk hydroelectric plant,125,Hydro,1913,40.3965,
John Day hydroelectric plant,2160,Hydro,1968,45.7164,
Helms hydroelectric plant,1053,Hydro,1984,37.0293,
Santa Isabel hydroelectric plant,91,Hydro,1973,-17.1916,
Carters hydroelectric plant,250,Hydro,1975,34.6121,
Abanico hydroelectric plant (Chile),136,Hydro,1948,-37.3646,
Luiz Gonzaga hydroelectric plant,1480,Hydro,1988,-9.1435,
Cana Brava hydroelectric plant,450,Hydro,2002,-13.4024,
Thompson Falls hydroelectric plant,98,Hydro,1915,47.5932,
Priest Rapids hydroelectric plant,956,Hydro,1959,46.6451,
Boundary hydroelectric plant,1119,Hydro,1967,48.9871,
Twin Falls Iron Ore hydroelectric plant,225,Hydro,1962,53.4963,
Péribonka hydroelectric plant,385,Hydro,2007,49.5101,
Chute-des-Passes hydroelectric plant,833,Hydro,1959,49.841,
Guatapé hydroelectric plant,560,Hydro,1971,6.3201,
Robert Moses Niagara hydroelectric plant,2429,Hydro,1961,43.1427,
Peixe Angical hydroelectric plant,499,Hydro,2006,-12.2355,
Hiwassee hydroelectric plant,166,Hydro,1940,35.1509,
Rincón De Baygorria hydroelectric plant,108,Hydro,1960,-32.8735,
Cerrón Grande hydroelectric plant,173,Hydro,1976,13.9386,
Sopladora hydroelectric plant,487,Hydro,2016,-2.5942,
Sir Adam Beck 1 hydroelectric plant,446,Hydro,1921,43.1489,
R. L. Harris hydroelectric plant,135,Hydro,1983,33.2583,
Matucana hydroelectric plant,120,Hydro,1972,-11.8865,
Jordan hydroelectric plant,100,Hydro,1929,32.6189,
Itapebi hydroelectric plant,462,Hydro,2003,-15.9656,
Três Irmãos hydroelectric plant,808,Hydro,1993,-20.6687,
Cachoeira Caldeirão hydroelectric plant,219,Hydro,2016,0.8528,
Revelstoke hydroelectric plant,2480,Hydro,1984,51.0491,
New Melones hydroelectric plant,300,Hydro,1979,37.9469,
Governador Jayme Canet Junior hydroelectric plant,363,Hydro,2012,-24.0621,
Piedra Del Aguila hydroelectric plant,1424,Hydro,1993,-40.1901,
Tavera hydroelectric plant,80,Hydro,1973,19.2879,
Água Vermelha hydroelectric plant,1396,Hydro,1978,-19.8632,
Bersimis 1 hydroelectric plant,1178,Hydro,1956,49.2953,
Douglas hydroelectric plant,151,Hydro,1943,35.9623,
Upper Lillooet River hydroelectric plant,81,Hydro,2017,50.656,
Guanyinyan hydroelectric plant,3000,Hydro,2016,26.5206,
Deriner hydroelectric plant,670,Hydro,2013,41.1706,
Karkheh hydroelectric plant,400,Hydro,2002,32.4912,
Jiangsu Liyang hydroelectric plant,1500,Hydro,2017,31.3342,
Zhanghewan hydroelectric plant,1000,Hydro,2008,37.7747,
Ketian hydroelectric plant,99,Hydro,2009,25.8434,
Daini Numazawa hydroelectric plant,460,Hydro,1981,37.4496,
Beyhan 1 hydroelectric plant,582,Hydro,2015,38.7458,
Aslantas hydroelectric plant,138,Hydro,1984,37.2716,
Ludila hydroelectric plant,2160,Hydro,2015,26.1996,
Karcham Wangtoo hydroelectric plant,1045,Hydro,2011,31.5156,
Göktaş II hydroelectric plant,153,Hydro,2015,37.6231,
Gokcekaya hydroelectric plant,278,Hydro,1973,40.0333,
Enguri hydroelectric plant,1300,Hydro,1978,42.7584,
Murum hydroelectric plant,944,Hydro,2013,2.6493,
Jin'anqiao hydroelectric plant,2400,Hydro,2012,26.8069,
Fuchunjiang hydroelectric plant,297,Hydro,1977,29.7086,
Nam Tha hydroelectric plant,168,Hydro,2018,20.267,
Rasuwa Bhotekoshi hydroelectric plant,120,Hydro,2022,27.6528,
Hunanzhen hydroelectric plant,270,Hydro,1996,28.6298,
Nagano hydroelectric plant,220,Hydro,1986,36.5748,
Haibowan hydroelectric plant,90,Hydro,2019,39.675,
Argel hydroelectric plant,224,Hydro,1953,40.3786,
Koyna-IV hydroelectric plant,1000,Hydro,1999,17.4599,
Koteshwar hydroelectric plant,400,Hydro,2011,30.2594,
Altinkaya hydroelectric plant,703,Hydro,1987,41.3668,
Tongwan hydroelectric plant,180,Hydro,2008,27.5855,
Liushugou hydroelectric plant,180,Hydro,2013,42.3221,
Shin Narihagawa hydroelectric plant,303,Hydro,1968,34.8228,
Shuozhong hydroelectric plant,120,Hydro,2014,28.7557,
Tehri hydroelectric plant,1000,Hydro,2006,30.3787,
Ramganga hydroelectric plant,198,Hydro,1975,29.5169,
Mingechevir hydroelectric plant,424,Hydro,1954,40.7886,
Hacınınoğlu hydroelectric plant,142,Hydro,2011,37.8297,
Paung Laung hydroelectric plant,280,Hydro,2005,19.785,
Chuzachen hydroelectric plant,110,Hydro,2013,27.2093,
Shuidong hydroelectric plant,80,Hydro,1994,26.1728,
Pingban hydroelectric plant,405,Hydro,2005,24.8182,
Hohhot hydroelectric plant,1200,Hydro,2014,40.9894,
Vishnugad Pipalkoti hydroelectric plant,444,Hydro,2023,30.4877,
Fengyuan hydroelectric plant,80,Hydro,2009,27.0982,
Jinxi hydroelectric plant,150,Hydro,1997,31.1239,
Ulu Jelai hydroelectric plant,372,Hydro,2016,4.4351,
New Bong Escape hydroelectric plant,84,Hydro,2013,33.0914,
Dajia River Chingshan hydroelectric plant,368,Hydro,2015,24.2516,
Gengda hydroelectric plant,160,Hydro,1986,31.0913,
Çamlıca I hydroelectric plant,84,Hydro,1998,37.9211,
Niululing hydroelectric plant,80,Hydro,1982,19.0502,
Hongping hydroelectric plant,1200,Hydro,2016,29.0664,
Tanakpur hydroelectric plant,94,Hydro,1992,29.0014,
